urn	text	signs
urn:cts:greekLit:tlg5026.msAim.hmt:10.4643	10.545	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4644	10.546	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:10.4664	10.563	
urn:cts:greekLit:tlg5026.msAim.hmt:10.4665	10.579	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.1	11.11	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.2	11.24	
urn:cts:greekLit:tlg5026.msAim.hmt:11.3	11.27	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.4	11.51	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.4	11.51	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.5	11.52	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.6	11.54	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.7	11.56	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.8	11.72	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.3001	11.76	
urn:cts:greekLit:tlg5026.msAim.hmt:11.9	11.90	
urn:cts:greekLit:tlg5026.msAim.hmt:11.10	11.91	
urn:cts:greekLit:tlg5026.msAim.hmt:11.11	11.92	
urn:cts:greekLit:tlg5026.msAim.hmt:11.3002	11.96	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.12	11.103	
urn:cts:greekLit:tlg5026.msAim.hmt:11.13	11.104	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:11.14	11.115	
urn:cts:greekLit:tlg5026.msAim.hmt:11.15	11.122	
urn:cts:greekLit:tlg5026.msAim.hmt:11.16	11.128	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.17	11.129	
urn:cts:greekLit:tlg5026.msAim.hmt:11.18	11.132	
urn:cts:greekLit:tlg5026.msAim.hmt:11.19	11.140	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.20	11.141	
urn:cts:greekLit:tlg5026.msAim.hmt:11.3003	11.144	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.3004	11.146	
urn:cts:greekLit:tlg5026.msAim.hmt:11.21	11.176	
urn:cts:greekLit:tlg5026.msAim.hmt:11.22	11.184	
urn:cts:greekLit:tlg5026.msAim.hmt:11.23	11.214	
urn:cts:greekLit:tlg5026.msAim.hmt:11.24	11.230	
urn:cts:greekLit:tlg5026.msAim.hmt:11.25	11.256	
urn:cts:greekLit:tlg5026.msAim.hmt:11.26	11.281	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.27	11.297	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.28	11.306	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.29	11.315	
urn:cts:greekLit:tlg5026.msAim.hmt:11.30	11.319	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.31	11.325	
urn:cts:greekLit:tlg5026.msAim.hmt:11.32	11.336	
urn:cts:greekLit:tlg5026.msAim.hmt:11.33	11.339	
urn:cts:greekLit:tlg5026.msAim.hmt:11.34	11.345	
urn:cts:greekLit:tlg5026.msAim.hmt:11.35	11.348	
urn:cts:greekLit:tlg5026.msAim.hmt:11.36	11.350	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.37	11.354	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.38	11.356	asteriskos obelos
urn:cts:greekLit:tlg5026.msAim.hmt:11.39	11.368	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:11.40	11.371	
urn:cts:greekLit:tlg5026.msAim.hmt:11.41	11.387	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.42	11.392	
urn:cts:greekLit:tlg5026.msAim.hmt:11.43	11.395	
urn:cts:greekLit:tlg5026.msAim.hmt:11.44	11.400	
urn:cts:greekLit:tlg5026.msAim.hmt:11.45	11.402	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.46	11.405	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.47	11.413	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:11.48	11.421	
urn:cts:greekLit:tlg5026.msAim.hmt:11.49	11.423	
urn:cts:greekLit:tlg5026.msAim.hmt:11.50	11.424	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.51	11.427	
urn:cts:greekLit:tlg5026.msAim.hmt:11.52	11.430	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.53	11.455	
urn:cts:greekLit:tlg5026.msAim.hmt:11.54	11.457	
urn:cts:greekLit:tlg5026.msAim.hmt:11.55	11.459	
urn:cts:greekLit:tlg5026.msAim.hmt:11.56	11.462	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.57	11.466	
urn:cts:greekLit:tlg5026.msAim.hmt:11.58	11.470	
urn:cts:greekLit:tlg5026.msAim.hmt:11.59	11.476	
urn:cts:greekLit:tlg5026.msAim.hmt:11.60	11.484	
urn:cts:greekLit:tlg5026.msAim.hmt:11.61	11.519	
urn:cts:greekLit:tlg5026.msAim.hmt:11.62	11.538	
urn:cts:greekLit:tlg5026.msAim.hmt:11.63	11.539	
urn:cts:greekLit:tlg5026.msAim.hmt:11.64	11.540	
urn:cts:greekLit:tlg5026.msAim.hmt:11.65	11.546	
urn:cts:greekLit:tlg5026.msAim.hmt:11.66	11.553	
urn:cts:greekLit:tlg5026.msAim.hmt:11.67	11.564	
urn:cts:greekLit:tlg5026.msAim.hmt:11.68	11.573	
urn:cts:greekLit:tlg5026.msAim.hmt:11.69	11.590	
urn:cts:greekLit:tlg5026.msAim.hmt:11.3005	11.593	
urn:cts:greekLit:tlg5026.msAim.hmt:11.70	11.600	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.3006	11.601	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.71	11.603	
urn:cts:greekLit:tlg5026.msAim.hmt:11.72	11.610	
urn:cts:greekLit:tlg5026.msAim.hmt:11.73	11.617	
urn:cts:greekLit:tlg5026.msAim.hmt:11.74	11.620	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.75	11.622	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.76	11.629	
urn:cts:greekLit:tlg5026.msAim.hmt:11.77	11.640	
urn:cts:greekLit:tlg5026.msAim.hmt:11.78	11.661	
urn:cts:greekLit:tlg5026.msAim.hmt:11.79	11.665	
urn:cts:greekLit:tlg5026.msAim.hmt:11.80	11.667	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.81	11.672	
urn:cts:greekLit:tlg5026.msAim.hmt:11.82	11.688	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.83	11.689	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.84	11.705	asteriskos obelos
urn:cts:greekLit:tlg5026.msAim.hmt:11.85	11.708	
urn:cts:greekLit:tlg5026.msAim.hmt:11.86	11.733	
urn:cts:greekLit:tlg5026.msAim.hmt:11.87	11.754	diple
urn:cts:greekLit:tlg5026.msAim.hmt:11.88	11.755	
urn:cts:greekLit:tlg5026.msAim.hmt:11.89	11.770	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:11.90	11.773	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:11.91	11.782	dotteddiple obelos
urn:cts:greekLit:tlg5026.msAim.hmt:11.92	11.793	
urn:cts:greekLit:tlg5026.msAim.hmt:11.93	11.801	
urn:cts:greekLit:tlg5026.msAim.hmt:11.94	11.809	
urn:cts:greekLit:tlg5026.msAim.hmt:11.95	11.822	
urn:cts:greekLit:tlg5026.msAim.hmt:11.96	11.831	
urn:cts:greekLit:tlg5026.msAim.hmt:11.97	11.841	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.A1	12.11	
urn:cts:greekLit:tlg5026.msAim.hmt:12.B1	12.30	
urn:cts:greekLit:tlg5026.msAim.hmt:12.B2	12.33	
urn:cts:greekLit:tlg5026.msAim.hmt:12.C1	12.54@περὶ-πᾶσαν	
urn:cts:greekLit:tlg5026.msAim.hmt:12.C2	12.62@δια	
urn:cts:greekLit:tlg5026.msAim.hmt:12.C3	12.67@εἰ-πάγχυ	
urn:cts:greekLit:tlg5026.msAim.hmt:12.C4	12.68@βούλετ'-ἀρήγειν	
urn:cts:greekLit:tlg5026.msAim.hmt:12.C5	12.69@ῆ	
urn:cts:greekLit:tlg5026.msAim.hmt:12.C6	12.75@ἂλλ'-ἐγὼ εἴπω	
urn:cts:greekLit:tlg5026.msAim.hmt:12.D1	12.76	
urn:cts:greekLit:tlg5026.msAim.hmt:12.D2	12.77	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.D3	12.79	
urn:cts:greekLit:tlg5026.msAim.hmt:12.D4	12.85	
urn:cts:greekLit:tlg5026.msAim.hmt:12.D5	12.87	
urn:cts:greekLit:tlg5026.msAim.hmt:12.E1	12.105	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.E1	12.105	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.E2	12.120	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.G1	12.126	
urn:cts:greekLit:tlg5026.msAim.hmt:12.G2	12.131	
urn:cts:greekLit:tlg5026.msAim.hmt:12.E3	12.153	
urn:cts:greekLit:tlg5026.msAim.hmt:12.E4	12.155	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.E5	12.161	
urn:cts:greekLit:tlg5026.msAim.hmt:12.E6	12.161	
urn:cts:greekLit:tlg5026.msAim.hmt:12.H1	12.179	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:12.H2	12.210	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.H3	12.211	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.H4	12.213	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.H5	12.214	
urn:cts:greekLit:tlg5026.msAim.hmt:12.H6	12.216	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.H7	12.218	
urn:cts:greekLit:tlg5026.msAim.hmt:12.H8	12.273	
urn:cts:greekLit:tlg5026.msAim.hmt:12.H9	12.276	
urn:cts:greekLit:tlg5026.msAim.hmt:12.G3	12.280	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.G4	12.287	
urn:cts:greekLit:tlg5026.msAim.hmt:12.G5	12.293	
urn:cts:greekLit:tlg5026.msAim.hmt:12.D6	12.318	
urn:cts:greekLit:tlg5026.msAim.hmt:12.H10	12.330	
urn:cts:greekLit:tlg5026.msAim.hmt:12.H11	12.336	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.H12	12.347	
urn:cts:greekLit:tlg5026.msAim.hmt:12.H13	12.352	
urn:cts:greekLit:tlg5026.msAim.hmt:12.J6	12.360	
urn:cts:greekLit:tlg5026.msAim.hmt:12.J7	12.371	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:12.G6	12.382	
urn:cts:greekLit:tlg5026.msAim.hmt:12.G7	12.383	
urn:cts:greekLit:tlg5026.msAim.hmt:12.G8	12.386	
urn:cts:greekLit:tlg5026.msAim.hmt:12.F1	12.412	
urn:cts:greekLit:tlg5026.msAim.hmt:12.F2	12.420	
urn:cts:greekLit:tlg5026.msAim.hmt:12.F3	12.423	
urn:cts:greekLit:tlg5026.msAim.hmt:12.J1	12.457	
urn:cts:greekLit:tlg5026.msAim.hmt:12.J2	12.463	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.J3	12.465	
urn:cts:greekLit:tlg5026.msAim.hmt:12.J4	12.468	diple
urn:cts:greekLit:tlg5026.msAim.hmt:12.J5	12.469	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.164r1	13.9	
urn:cts:greekLit:tlg5026.msAim.hmt:13.164r2	13.11	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.164r3	13.25	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.164v1	13.27	
urn:cts:greekLit:tlg5026.msAim.hmt:13.164v2	13.28	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.164v3	13.29	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.164v4	13.50	
urn:cts:greekLit:tlg5026.msAim.hmt:13.165r1	13.60	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.165r2	13.71	
urn:cts:greekLit:tlg5026.msAim.hmt:13.165v1	13.82	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.165v2	13.85	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.165v3	13.92	
urn:cts:greekLit:tlg5026.msAim.hmt:13.165v4	13.95	
urn:cts:greekLit:tlg5026.msAim.hmt:13.166r1	13.110	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.166r1	13.110	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.166r2	13.118	
urn:cts:greekLit:tlg5026.msAim.hmt:13.166r2	13.118	
urn:cts:greekLit:tlg5026.msAim.hmt:13.167r1	13.116	
urn:cts:greekLit:tlg5026.msAim.hmt:13.167v1	13.178	
urn:cts:greekLit:tlg5026.msAim.hmt:13.167v2	13.179	
urn:cts:greekLit:tlg5026.msAim.hmt:13.167v3		
urn:cts:greekLit:tlg5026.msAim.hmt:13.168r1	13.205	
urn:cts:greekLit:tlg5026.msAim.hmt:13.168r2	13.213	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.168r3	13.217	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.168r4	13.222	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.168r5	13.225	
urn:cts:greekLit:tlg5026.msAim.hmt:13.168r6	13.227	
urn:cts:greekLit:tlg5026.msAim.hmt:13.168r7	13.229	
urn:cts:greekLit:tlg5026.msAim.hmt:13.168v1	13.237	
urn:cts:greekLit:tlg5026.msAim.hmt:13.168v2	13.245	
urn:cts:greekLit:tlg5026.msAim.hmt:13.168v3	13.252	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.169r1	13.257	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.169r2	13.260	
urn:cts:greekLit:tlg5026.msAim.hmt:13.169r3	13.275	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.1	13.287	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.2	13.289	
urn:cts:greekLit:tlg5026.msAim.hmt:13.3	13.298	
urn:cts:greekLit:tlg5026.msAim.hmt:13.4	13.306	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.5	13.318	
urn:cts:greekLit:tlg5026.msAim.hmt:13.6	13.331	
urn:cts:greekLit:tlg5026.msAim.hmt:13.7	13.334	
urn:cts:greekLit:tlg5026.msAim.hmt:13.8	13.339	
urn:cts:greekLit:tlg5026.msAim.hmt:13.9	13.343	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.10	13.346	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.11	13.347	
urn:cts:greekLit:tlg5026.msAim.hmt:13.12	13.348	
urn:cts:greekLit:tlg5026.msAim.hmt:13.13	13.362	
urn:cts:greekLit:tlg5026.msAim.hmt:13.14	13.364	
urn:cts:greekLit:tlg5026.msAim.hmt:13.15	13.367	
urn:cts:greekLit:tlg5026.msAim.hmt:13.16	13.383	
urn:cts:greekLit:tlg5026.msAim.hmt:13.17	13.384	
urn:cts:greekLit:tlg5026.msAim.hmt:13.18	13.399	
urn:cts:greekLit:tlg5026.msAim.hmt:13.19	13.403	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.20	13.407	
urn:cts:greekLit:tlg5026.msAim.hmt:13.21	13.439	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.22	13.444	
urn:cts:greekLit:tlg5026.msAim.hmt:13.23	13.446	
urn:cts:greekLit:tlg5026.msAim.hmt:13.24	13.448	
urn:cts:greekLit:tlg5026.msAim.hmt:13.25	13.449	
urn:cts:greekLit:tlg5026.msAim.hmt:13.26	13.456	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.27	13.465	
urn:cts:greekLit:tlg5026.msAim.hmt:13.28	13.485	
urn:cts:greekLit:tlg5026.msAim.hmt:13.31	13.499	
urn:cts:greekLit:tlg5026.msAim.hmt:13.32	13.540	
urn:cts:greekLit:tlg5026.msAim.hmt:13.33	13.546	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.34	13.551	
urn:cts:greekLit:tlg5026.msAim.hmt:13.35	13.557	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A1	13.563	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A2	13.564	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A3	13.567	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A4	13.575	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A5	13.584	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A5a	13.594	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A5b	13.599	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A5c	13.608	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A6	13.613	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A7	13.623	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A8	13.626	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A9	13.643	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A10	13.649	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A11	13.653	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A12	13.692	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A13	13.702	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A14	13.705	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A15	13.713	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A16	13.724	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A17	13.733	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A18	13.740	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A19	13.765	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A20	13.772	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A21	13.773	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A22	13.785	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A23	13.797	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A24	13.810	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A25	13.820	diple
urn:cts:greekLit:tlg5026.msAim.hmt:13.A16bis	13.830	
urn:cts:greekLit:tlg5026.msAim.hmt:13.A26	13.832	
urn:cts:greekLit:tlg5026.msAim.hmt:14.B1	14.16	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.B2	14.18	
urn:cts:greekLit:tlg5026.msAim.hmt:14.B3	14.25	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.B4	14.28	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.B5	14.45	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.E1	14.69	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.E2	14.81	
urn:cts:greekLit:tlg5026.msAim.hmt:14.E3	14.92	
urn:cts:greekLit:tlg5026.msAim.hmt:14.E4	14.112	
urn:cts:greekLit:tlg5026.msAim.hmt:14.E5	14.116	
urn:cts:greekLit:tlg5026.msAim.hmt:14.E6	14.118	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:14.E7	14.119	
urn:cts:greekLit:tlg5026.msAim.hmt:14.E8	14.125	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.G1	14.145	
urn:cts:greekLit:tlg5026.msAim.hmt:14.G2	14.147	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.G3	14.153	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.G4	14.157	
urn:cts:greekLit:tlg5026.msAim.hmt:14.G5	14.163	
urn:cts:greekLit:tlg5026.msAim.hmt:14.G6	14.167	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.G7	14.173	
urn:cts:greekLit:tlg5026.msAim.hmt:14.G8	14.177	
urn:cts:greekLit:tlg5026.msAim.hmt:14.C1	14.185	
urn:cts:greekLit:tlg5026.msAim.hmt:14.C2	14.195	
urn:cts:greekLit:tlg5026.msAim.hmt:14.C3	14.198	
urn:cts:greekLit:tlg5026.msAim.hmt:14.C4	14.203	
urn:cts:greekLit:tlg5026.msAim.hmt:14.C5	14.216	
urn:cts:greekLit:tlg5026.msAim.hmt:14.C6	14.218	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.C7	14.223	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.C8	14.227	
urn:cts:greekLit:tlg5026.msAim.hmt:14.C9	14.240	
urn:cts:greekLit:tlg5026.msAim.hmt:14.H1	14.259	
urn:cts:greekLit:tlg5026.msAim.hmt:14.H2	14.276	
urn:cts:greekLit:tlg5026.msAim.hmt:14.H3	14.285	
urn:cts:greekLit:tlg5026.msAim.hmt:14.H4	14.295	
urn:cts:greekLit:tlg5026.msAim.hmt:14.H5	14.307	
urn:cts:greekLit:tlg5026.msAim.hmt:14.H6	14.310	
urn:cts:greekLit:tlg5026.msAim.hmt:14.H7	14.322	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:14.A1	14.340	
urn:cts:greekLit:tlg5026.msAim.hmt:14.A2	14.351	
urn:cts:greekLit:tlg5026.msAim.hmt:14.A3	14.354	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.A4	14.359	
urn:cts:greekLit:tlg5026.msAim.hmt:14.A5	14.371	
urn:cts:greekLit:tlg5026.msAim.hmt:14.A6	14.376	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:14.D1	14.379	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.D2	14.398	
urn:cts:greekLit:tlg5026.msAim.hmt:14.D3	14.400	
urn:cts:greekLit:tlg5026.msAim.hmt:14.D3bis	14.412	
urn:cts:greekLit:tlg5026.msAim.hmt:14.D4	14.414	
urn:cts:greekLit:tlg5026.msAim.hmt:14.D5	14.418	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.D6	14.424	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F1	14.456	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F2	14.467-14.468	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F3	14.469	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F4	14.472	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F5	14.474	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F6	14.477	diple
urn:cts:greekLit:tlg5026.msAim.hmt:14.F7	14.483	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F8	14.506	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F9	14.517	
urn:cts:greekLit:tlg5026.msAim.hmt:14.F10	14.518	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.1	15.24	
urn:cts:greekLit:tlg5026.msAim.hmt:15.2	15.27	
urn:cts:greekLit:tlg5026.msAim.hmt:15.3	15.31	
urn:cts:greekLit:tlg5026.msAim.hmt:15.4	15.33	
urn:cts:greekLit:tlg5026.msAim.hmt:15.5	15.45	
urn:cts:greekLit:tlg5026.msAim.hmt:15.6	15.49	
urn:cts:greekLit:tlg5026.msAim.hmt:15.7	15.50	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.8	15.54	
urn:cts:greekLit:tlg5026.msAim.hmt:15.9	15.69	diple obelos
urn:cts:greekLit:tlg5026.msAim.hmt:15.10	15.71	diple obelos
urn:cts:greekLit:tlg5026.msAim.hmt:15.11	15.72	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:15.12	15.82	
urn:cts:greekLit:tlg5026.msAim.hmt:15.13	15.87	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.14	15.92	
urn:cts:greekLit:tlg5026.msAim.hmt:15.15	15.94	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.16	15.104	
urn:cts:greekLit:tlg5026.msAim.hmt:15.17	15.114	
urn:cts:greekLit:tlg5026.msAim.hmt:15.18	15.123	
urn:cts:greekLit:tlg5026.msAim.hmt:15.19	15.134	
urn:cts:greekLit:tlg5026.msAim.hmt:15.20	15.139	
urn:cts:greekLit:tlg5026.msAim.hmt:15.21	15.152	
urn:cts:greekLit:tlg5026.msAim.hmt:15.22	15.154	
urn:cts:greekLit:tlg5026.msAim.hmt:15.23	15.161	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.24	15.170	dotteddiple
urn:cts:greekLit:tlg5026.msAim.hmt:15.25	15.176	
urn:cts:greekLit:tlg5026.msAim.hmt:15.26	15.179	
urn:cts:greekLit:tlg5026.msAim.hmt:15.26	15.179	
urn:cts:greekLit:tlg5026.msAim.hmt:15.27	15.182-183	
urn:cts:greekLit:tlg5026.msAim.hmt:15.28	15.187	
urn:cts:greekLit:tlg5026.msAim.hmt:15.29	15.190	
urn:cts:greekLit:tlg5026.msAim.hmt:15.30	15.192	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.31	15.197	
urn:cts:greekLit:tlg5026.msAim.hmt:15.32	15.207	
urn:cts:greekLit:tlg5026.msAim.hmt:15.33	15.211	
urn:cts:greekLit:tlg5026.msAim.hmt:15.34	15.231	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:15.35	15.232	obelos
urn:cts:greekLit:tlg5026.msAim.hmt:15.36	15.240	
urn:cts:greekLit:tlg5026.msAim.hmt:15.37	15.252	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.38	15.288	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.39	15.293	
urn:cts:greekLit:tlg5026.msAim.hmt:15.40	15.297	
urn:cts:greekLit:tlg5026.msAim.hmt:15.41	15.300	
urn:cts:greekLit:tlg5026.msAim.hmt:15.42	15.305	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.43	15.307	
urn:cts:greekLit:tlg5026.msAim.hmt:15.44	15.316	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.45	15.336	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.46	15.350	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.47	15.376	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.48	15.394	
urn:cts:greekLit:tlg5026.msAim.hmt:15.49	15.398	
urn:cts:greekLit:tlg5026.msAim.hmt:15.50	15.428	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.51	15.437-15.438	
urn:cts:greekLit:tlg5026.msAim.hmt:15.52	15.450	asteriskos obelos
urn:cts:greekLit:tlg5026.msAim.hmt:15.54	15.459	
urn:cts:greekLit:tlg5026.msAim.hmt:15.55	15.467	
urn:cts:greekLit:tlg5026.msAim.hmt:15.56	15.476	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.57	15.495	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.58	15.498	
urn:cts:greekLit:tlg5026.msAim.hmt:15.59	15.513	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.60	15.531	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.61	15.540	
urn:cts:greekLit:tlg5026.msAim.hmt:15.62	15.541	
urn:cts:greekLit:tlg5026.msAim.hmt:15.63	15.554	
urn:cts:greekLit:tlg5026.msAim.hmt:15.64	15.563	
urn:cts:greekLit:tlg5026.msAim.hmt:15.65	15.571	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.66	15.582	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.67	15.601	diple
urn:cts:greekLit:tlg5026.msAim.hmt:15.68	15.631	
urn:cts:greekLit:tlg5026.msAim.hmt:15.69	15.645	
urn:cts:greekLit:tlg5026.msAim.hmt:15.70	15.673	diple obelos
urn:cts:greekLit:tlg5026.msAim.hmt:15.71	15.681	
urn:cts:greekLit:tlg5026.msAim.hmt:15.72	15.686	
urn:cts:greekLit:tlg5026.msAim.hmt:15.73	15.694	
